BUREAU DE VOTE,DEPARTEMENT,ARNAUD MONTEBOURG,MARTINE AUBRY,JEAN-MICHEL BAYLET,MANUEL VALLS,FRANCOIS HOLLANDE,SEGOLENE ROYAL,VOTES BLANCS,VOTES NULS
850036,85,119,221,4,40,328,58,0,1
850037,85,28,62,1,8,149,18,0,0
850038,85,66,64,0,8,150,22,0,2
850039,85,99,151,3,29,240,39,0,0
850040,85,91,160,1,49,278,43,1,0
850041,85,62,135,1,11,186,29,0,1
850042,85,76,171,0,23,193,45,0,0
850043,85,73,143,0,19,180,33,0,0
850044,85,67,160,1,16,171,28,0,0
850045,85,65,141,3,22,211,38,2,0
850046,85,62,135,3,9,163,32,0,0
850047,85,59,125,1,12,211,36,0,2
850048,85,40,80,3,12,92,24,0,0
850049,85,46,114,2,8,147,12,0,1
850050,85,38,91,1,8,129,14,0,0
850051,85,14,44,1,10,57,16,0,0
850052,85,46,90,1,20,105,19,0,0
860001,86,86,92,1,23,180,60,0,0
860002,86,112,103,6,25,224,76,0,1
860003,86,95,86,1,22,191,56,0,1
860004,86,101,124,2,27,323,142,1,2
860005,86,184,257,8,42,313,127,3,2
860006,86,89,146,1,6,200,82,0,1
860007,86,21,15,1,4,40,38,0,0
860008,86,54,43,1,14,102,65,0,2
860009,86,38,65,1,7,97,51,0,0
860010,86,90,122,1,32,220,84,0,0
860011,86,41,68,0,9,143,68,0,1
860012,86,73,79,1,8,175,55,0,0
860013,86,48,46,2,13,183,124,0,0
860014,86,157,206,1,29,333,160,0,0
860015,86,36,36,0,16,74,29,0,1
860016,86,61,76,9,8,202,92,0,0
860017,86,22,47,0,9,80,39,0,0
860018,86,51,42,2,4,176,62,0,0
860019,86,16,26,1,2,59,30,0,0
860020,86,8,16,0,3,18,21,0,0
860021,86,125,164,1,20,290,105,0,1
860022,86,63,89,2,27,222,55,0,0
860023,86,37,66,0,9,84,32,1,2
860024,86,41,71,3,17,111,56,0,2
860025,86,17,7,0,3,49,34,1,0
860026,86,14,6,0,6,22,12,0,0
860027,86,20,22,0,7,40,28,0,0
860028,86,52,71,2,13,146,61,0,0
860029,86,16,19,0,3,48,22,1,1
860030,86,14,14,1,1,24,6,0,0
860031,86,54,74,0,13,121,57,0,0
860032,86,83,90,0,9,150,66,0,0
860033,86,68,99,3,16,177,109,0,1
860034,86,74,115,3,11,164,60,0,0
860035,86,67,93,0,17,128,25,0,2
860036,86,37,49,1,6,86,46,0,1
860037,86,73,62,1,24,145,68,1,0
860038,86,46,56,0,4,131,54,0,0
860039,86,57,99,0,21,168,46,0,0
860040,86,32,54,5,7,130,56,0,0
860041,86,17,5,0,2,38,11,0,0
860042,86,60,100,2,17,189,101,3,2
860043,86,45,68,1,16,165,67,1,0
860044,86,42,61,0,10,116,52,2,0
860045,86,13,12,0,1,31,16,0,0
860046,86,21,9,0,2,13,13,0,1
860047,86,57,55,1,10,114,48,0,1
860048,86,74,85,0,8,139,53,0,3
860049,86,21,45,1,3,59,22,0,0
860050,86,31,46,1,7,143,63,0,3
860051,86,32,41,2,4,99,37,0,0
860052,86,35,57,2,6,94,21,0,0
860053,86,59,88,1,11,146,50,0,1
860054,86,121,180,3,48,359,117,0,2
860055,86,19,24,0,2,26,25,0,0
860056,86,63,49,0,13,122,42,1,0
860057,86,55,64,1,8,127,52,0,0
860058,86,81,97,0,14,173,84,0,0
860059,86,32,24,2,2,50,18,0,0
870001,87,31,47,3,10,126,16,0,1
870002,87,22,16,0,7,103,9,0,0
870003,87,5,11,0,3,87,8,0,0
870004,87,22,70,0,11,176,29,0,1
870005,87,47,43,1,16,217,19,3,0
870006,87,57,52,2,7,198,13,0,1
870007,87,37,37,2,6,260,11,0,0
870008,87,15,19,0,7,62,16,0,0
870009,87,85,84,2,34,410,47,0,3
870010,87,25,15,0,5,167,8,0,1
870011,87,60,78,0,22,235,38,0,3
870012,87,14,29,0,3,102,18,1,0
870013,87,48,36,2,9,147,12,2,0
870014,87,49,44,2,13,245,10,0,0
870015,87,19,23,1,6,75,17,0,2
870016,87,28,22,1,11,134,11,0,0
870017,87,27,28,1,4,117,6,0,0
870018,87,29,40,0,5,151,22,0,2
870019,87,29,42,3,19,209,15,0,2
870020,87,26,11,1,3,79,6,2,0
870021,87,26,42,0,11,287,13,0,1
870022,87,19,18,0,3,107,9,0,0
870023,87,37,37,0,6,188,9,0,0
870024,87,29,25,1,6,167,13,0,0
870025,87,26,34,2,5,132,7,0,1
870026,87,27,26,1,6,97,12,0,1
870027,87,10,3,0,1,10,2,0,0
870028,87,4,1,0,1,17,2,0,0
870029,87,22,27,0,11,117,6,0,1
870030,87,12,30,0,1,108,8,0,1
870031,87,36,40,0,9,159,7,0,3
870032,87,21,22,0,4,94,11,0,1
870033,87,29,32,0,12,168,19,0,0
870034,87,26,30,0,8,173,10,0,0
870035,87,51,47,0,20,257,22,0,1
870036,87,46,58,0,19,240,14,0,0
870037,87,44,90,2,18,253,22,2,1
870038,87,58,71,3,15,227,27,0,2
870039,87,52,50,3,13,229,16,4,0
870040,87,20,20,0,6,91,18,0,0
870041,87,85,101,3,16,344,37,1,0
870042,87,58,62,0,27,242,18,0,1
870043,87,81,72,0,12,228,13,1,1
870044,87,59,72,2,23,189,24,0,0
870045,87,69,63,0,20,228,21,1,2
870046,87,43,42,2,21,248,17,0,2
870047,87,37,46,1,15,180,21,0,3
870048,87,71,70,2,22,298,16,0,2
870049,87,38,64,1,15,236,18,0,1
870050,87,39,43,0,15,197,16,0,2
870051,87,24,12,0,10,112,6,1,1
870052,87,66,52,2,15,222,12,0,1
870053,87,41,28,0,13,98,8,0,1
870054,87,15,14,1,7,54,12,0,0
870055,87,35,41,1,10,222,18,0,0
870056,87,15,19,1,6,74,7,0,0
870057,87,25,30,0,4,105,19,0,2
870058,87,36,40,2,13,183,18,0,0
870059,87,70,67,1,15,510,45,0,2
870060,87,22,22,1,2,129,10,1,2
870061,87,76,76,0,18,337,24,0,0
870062,87,112,108,1,38,469,40,1,2
870063,87,39,41,0,14,176,9,0,0
870064,87,35,54,0,12,254,12,0,4
870065,87,83,95,2,23,525,34,0,10
870066,87,28,26,1,9,96,9,0,0
870067,87,53,41,2,14,328,22,1,2
870068,87,51,53,1,20,263,16,0,2
870069,87,46,43,0,20,274,16,0,5
880001,88,18,23,1,3,54,9,0,0
880002,88,99,139,1,18,206,27,0,0
880003,88,32,40,0,5,41,16,0,0
880004,88,12,42,0,7,49,8,0,1
880005,88,20,24,0,3,118,13,0,3
880006,88,18,52,0,8,85,11,0,1
880007,88,14,13,0,2,48,26,0,0
880008,88,48,94,2,9,143,13,0,0
880009,88,21,35,1,1,52,16,0,0
880010,88,36,48,0,8,74,22,0,0
880011,88,17,34,1,4,35,7,0,0
880012,88,21,40,0,4,64,5,0,0
880013,88,45,82,0,15,131,17,0,1
880014,88,29,48,1,4,58,19,0,0
880015,88,56,38,1,3,95,27,0,0
880016,88,12,26,0,4,43,4,0,0
880017,88,14,22,1,6,46,6,0,0
880018,88,14,18,0,4,26,9,0,0
880019,88,20,33,0,7,56,16,0,0
880020,88,22,52,0,3,83,3,0,0
880021,88,5,14,0,0,10,6,0,0
880022,88,30,56,3,12,130,11,0,3
880023,88,53,86,0,7,107,17,0,2
880024,88,5,3,0,1,9,1,0,0
880025,88,18,26,0,4,21,2,0,0
880026,88,3,9,0,0,19,3,0,1
880027,88,8,15,0,1,31,13,0,0
880028,88,18,51,0,7,54,12,1,0
880029,88,27,42,0,7,59,10,0,0
880030,88,8,32,0,3,32,7,1,1
880031,88,16,24,0,7,33,8,0,0
880032,88,68,108,2,4,156,64,0,5
880033,88,9,10,0,2,33,3,0,0
880034,88,38,50,0,14,103,12,0,2
880035,88,13,39,0,1,55,13,0,2
880036,88,19,49,1,5,47,8,0,0
880037,88,10,20,0,1,41,8,0,0
880038,88,42,64,1,9,67,18,0,1
880039,88,69,133,2,20,127,56,0,2
880040,88,130,217,3,37,258,45,0,0
880041,88,38,57,0,9,64,16,0,0
880042,88,30,69,0,14,87,14,0,1
880043,88,18,25,1,2,21,7,0,0
880044,88,34,50,3,7,81,15,2,2
880045,88,34,40,0,14,67,18,1,0
880046,88,5,12,0,0,13,8,0,0
880047,88,26,42,0,7,104,21,1,0
880048,88,16,48,1,5,41,6,0,0
880049,88,31,26,0,3,57,9,0,0
880050,88,28,49,0,3,75,11,0,0
880051,88,12,33,0,2,30,22,1,0
880052,88,4,9,0,3,31,2,0,0
880053,88,11,17,1,2,32,5,0,1
880054,88,13,14,0,1,9,2,0,0
880055,88,17,20,0,7,62,13,0,2
880056,88,65,105,0,17,129,28,0,0
880057,88,33,64,2,6,84,5,0,1
880058,88,38,108,2,17,121,18,0,1
880059,88,17,32,1,4,41,4,0,0
880060,88,46,79,1,4,120,24,0,1
880061,88,20,37,0,5,48,8,0,0
880062,88,22,53,0,6,63,9,0,0
880063,88,35,53,1,7,75,21,0,0
890001,89,30,25,0,4,32,2,0,0
890002,89,46,37,0,4,33,10,0,0
890003,89,50,50,0,7,76,18,0,4
890004,89,31,42,0,8,63,10,0,1
890005,89,26,58,1,11,59,6,1,0
890006,89,55,64,3,10,60,11,0,1
890007,89,45,72,0,13,61,23,0,0
890008,89,57,66,1,6,73,6,0,1
890009,89,41,49,0,6,58,13,0,0
890010,89,26,35,1,5,39,9,0,2
890011,89,25,21,0,3,32,9,0,0
890012,89,66,59,5,13,94,18,0,1
890013,89,11,25,1,0,18,7,0,0
890014,89,44,46,11,5,45,13,0,0
890015,89,71,109,7,13,119,23,0,1
890016,89,41,53,6,8,61,25,0,1
890017,89,58,74,11,9,91,13,0,0
890018,89,71,115,3,12,126,15,0,0
890019,89,34,47,0,7,53,7,0,0
890020,89,20,34,0,8,35,6,0,0
890021,89,42,44,0,2,48,11,0,1
890022,89,46,93,0,17,96,25,0,0
890023,89,64,112,3,13,124,16,0,2
890024,89,80,122,1,23,116,26,0,0
890025,89,40,40,2,6,46,12,0,1
890026,89,35,50,0,8,57,15,0,0
890027,89,50,101,2,19,96,30,0,2
890028,89,29,42,0,3,67,8,0,0
890029,89,20,24,0,4,50,5,1,0
890030,89,12,17,0,3,18,3,0,0
890031,89,25,31,0,0,24,2,0,0
890032,89,27,55,1,6,61,9,0,1
890033,89,12,27,1,3,25,8,0,0
890034,89,43,60,0,14,84,13,0,0
890035,89,131,173,2,32,209,36,0,3
890036,89,38,43,0,11,72,17,0,0
890037,89,50,86,0,18,83,15,0,1
890038,89,21,21,0,5,33,14,0,0
890039,89,27,46,0,7,65,7,0,0
890040,89,28,19,1,4,36,10,0,0
890041,89,42,53,2,7,96,19,0,2
890043,89,44,72,2,13,119,5,0,0
890044,89,106,92,2,18,96,32,0,0
890045,89,51,75,1,15,86,21,0,2
890046,89,30,40,0,5,49,6,0,0
890047,89,51,55,0,9,81,6,0,0
890048,89,31,66,2,4,52,9,0,0
890049,89,30,51,3,7,81,15,0,0
890050,89,32,41,1,8,92,12,0,2
890051,89,39,55,1,14,76,15,0,0
890052,89,22,57,1,9,59,28,0,0
890053,89,22,50,0,4,62,10,0,0
890054,89,52,48,1,10,120,9,0,1
890055,89,36,56,1,7,85,8,0,1
890056,89,43,45,0,9,84,10,0,1
900001,90,70,98,1,22,131,23,0,0
900002,90,29,49,1,5,81,14,0,1
900003,90,10,11,1,4,34,7,0,0
900004,90,55,72,1,7,69,13,0,0
900005,90,46,61,3,8,127,9,0,1
900006,90,29,55,0,13,94,21,0,1
900007,90,55,89,4,11,98,7,0,1
900008,90,76,93,6,21,139,27,0,1
900009,90,23,50,0,8,56,15,0,0
900010,90,24,29,0,7,44,17,0,0
900011,90,9,29,0,2,50,10,0,0
900013,90,43,81,7,18,120,24,0,2
900014,90,49,66,3,5,82,10,0,2
900015,90,39,76,1,7,74,20,0,2
900016,90,35,48,2,7,62,13,0,0
900017,90,50,61,0,17,115,11,0,1
900018,90,22,38,1,6,68,4,0,2
900019,90,49,59,1,20,124,13,0,3
900020,90,6,19,0,5,14,2,0,1
900021,90,63,74,5,14,99,15,0,1
900022,90,41,59,1,12,121,18,0,1
900023,90,35,71,2,7,80,22,0,0
910001,91,29,81,1,14,60,14,0,0
910002,91,9,50,0,5,31,28,0,1
910003,91,31,40,1,88,61,21,1,1
910004,91,45,81,1,195,104,26,0,2
910005,91,53,90,0,44,103,11,0,0
910006,91,80,119,1,28,100,22,0,0
910007,91,43,74,0,25,96,17,0,0
910008,91,70,160,0,65,157,16,0,0
910009,91,109,212,4,60,163,24,0,0
910010,91,24,47,1,22,66,8,0,2
910011,91,12,32,2,14,39,8,0,0
910012,91,63,122,2,35,154,21,0,0
910013,91,3,35,0,6,29,8,0,0
910014,91,7,20,0,3,17,3,0,1
910015,91,44,86,1,37,89,9,0,0
910016,91,39,72,3,23,64,18,0,0
910017,91,42,101,3,19,89,15,0,1
910018,91,78,190,1,39,145,26,0,0
910019,91,119,185,0,43,159,18,0,2
910020,91,23,32,0,14,23,5,0,1
910021,91,53,73,0,15,57,11,0,0
910022,91,105,185,0,34,126,26,0,0
910023,91,23,60,1,23,69,18,0,0
910024,91,35,68,1,17,54,7,0,0
910025,91,56,105,0,43,124,15,0,0
910026,91,13,44,3,17,43,4,0,0
910027,91,16,56,3,11,50,7,0,2
910028,91,37,76,1,14,39,9,0,0
910029,91,30,76,2,20,47,9,0,1
910030,91,14,58,0,10,28,6,0,2
910031,91,14,41,0,1,25,4,0,1
910032,91,10,40,1,5,27,2,0,0
910033,91,64,127,1,31,89,23,3,0
910034,91,37,97,2,24,68,9,0,1
910035,91,45,156,0,25,94,9,0,0
910036,91,19,97,1,16,62,16,0,1
910037,91,32,71,1,18,51,8,0,1
910038,91,27,63,0,10,51,8,0,3
910039,91,15,43,0,10,28,2,0,0
910040,91,26,81,2,17,54,11,0,0
910041,91,23,28,0,11,42,4,0,0
910042,91,25,29,1,10,29,7,0,0
910043,91,44,56,0,29,71,17,1,0
910044,91,21,26,1,16,42,12,0,0
910045,91,61,115,0,57,148,34,0,2
910046,91,26,39,0,20,55,11,0,0
910047,91,32,26,5,14,44,15,0,2
910048,91,15,41,0,11,56,12,0,0
910049,91,39,40,0,18,51,8,0,1
910050,91,19,9,0,6,18,8,2,0
910051,91,18,54,1,22,55,19,0,0
910052,91,35,34,3,20,63,14,0,0
910053,91,10,25,1,6,30,15,0,0
910054,91,29,62,2,22,82,21,0,1
910055,91,15,40,1,4,41,8,0,1
910056,91,33,49,0,19,68,7,0,0
910057,91,2,29,1,5,38,16,0,1
910058,91,14,19,1,3,28,10,0,0
910059,91,19,29,1,17,47,12,0,0
910060,91,15,42,1,6,33,9,1,0
910061,91,17,42,0,11,28,8,0,1
910062,91,31,48,1,11,70,8,1,0
910063,91,57,74,0,14,71,10,0,0
910064,91,37,49,0,134,57,22,0,2
910065,91,71,92,1,129,89,27,0,2
910066,91,12,14,0,42,16,5,0,1
910067,91,34,53,1,25,89,7,0,3
910068,91,45,84,2,48,99,13,1,1
910069,91,15,27,0,25,51,5,0,1
910070,91,31,62,1,12,87,13,0,1
910071,91,11,27,0,6,47,11,0,0
910072,91,19,39,3,10,64,24,0,1
910073,91,23,35,2,7,57,13,0,1
910074,91,26,42,3,14,54,9,0,1
910075,91,38,79,2,25,90,17,0,2
910076,91,25,34,5,16,74,10,0,0
910077,91,13,34,0,9,37,3,0,0
910078,91,39,60,1,144,86,20,0,2
910079,91,39,75,2,138,81,28,1,0
910080,91,25,45,2,117,56,19,0,1
910081,91,78,105,3,61,162,27,0,2
910082,91,28,52,0,31,80,8,2,0
910083,91,124,191,3,148,246,34,0,1
910084,91,25,52,0,14,92,12,0,1
910085,91,49,72,0,19,94,21,1,1
910086,91,31,73,0,25,92,12,0,2
910087,91,16,24,1,10,40,16,1,0
910088,91,29,89,1,17,97,18,0,0
910089,91,35,78,0,19,82,18,0,0
910090,91,24,39,0,9,57,5,0,0
910091,91,46,47,0,19,72,9,0,0
910092,91,61,92,0,25,120,16,0,0
910093,91,22,85,1,20,84,7,0,0
910094,91,30,88,1,34,76,7,1,0
910095,91,78,144,4,33,164,32,0,0
910096,91,16,27,0,5,16,6,0,1
910097,91,61,90,1,11,77,20,0,0
910098,91,51,92,0,27,73,12,0,1
910099,91,44,111,0,40,131,15,0,0
910100,91,110,187,1,47,200,30,0,1
910101,91,8,18,3,7,21,8,1,0
910102,91,23,38,1,9,44,6,0,0
910103,91,20,51,1,16,44,3,0,0
910104,91,28,54,1,7,55,12,0,0
910105,91,45,90,2,17,83,17,1,0
910106,91,28,44,0,15,49,7,0,0
910107,91,70,115,0,24,129,21,0,0
910108,91,27,59,1,6,75,12,0,0
910109,91,24,41,0,11,35,10,0,0
910110,91,19,28,1,12,20,2,0,1
910111,91,29,96,0,13,71,11,0,0
910112,91,23,50,0,11,57,15,0,0
910113,91,25,40,1,7,26,7,0,0
910114,91,56,78,1,15,91,27,0,1
910115,91,38,58,0,14,52,17,0,2
910116,91,40,69,0,6,84,16,0,2
910117,91,17,28,0,16,32,7,0,0
910118,91,36,49,2,14,65,9,0,0
910119,91,28,77,0,18,79,12,0,0
910120,91,12,18,0,9,33,5,0,1
910121,91,77,128,0,37,129,12,0,0
910122,91,14,23,1,17,38,10,0,0
910123,91,26,58,0,17,69,8,0,0
910124,91,104,169,2,48,198,31,0,1
910125,91,10,13,0,0,11,4,0,0
910126,91,54,57,1,20,51,10,0,0
910127,91,49,79,0,41,125,17,0,0
910128,91,16,19,0,2,20,4,0,0
910129,91,57,100,0,36,130,27,1,1
910130,91,9,15,0,1,15,4,0,0
910131,91,25,30,0,6,44,9,0,0
910132,91,51,109,1,25,89,14,0,0
910133,91,37,51,0,13,60,7,0,0
910134,91,90,135,0,31,149,30,0,1
910135,91,80,139,0,34,138,23,0,0
910136,91,52,110,0,25,105,18,0,2
910137,91,24,59,2,16,78,16,1,0
910138,91,50,97,2,27,124,11,0,0
910139,91,67,108,2,30,117,31,0,0
910140,91,32,49,1,12,85,13,0,2
910141,91,63,104,1,32,98,37,0,1
910142,91,3,10,0,3,6,4,0,0
910143,91,24,54,0,10,57,12,0,0
910144,91,33,68,0,12,88,15,0,0
910145,91,53,95,0,27,113,29,1,0
910146,91,5,20,2,5,23,6,0,1
910147,91,22,30,0,9,27,8,0,1
910148,91,18,24,0,4,33,3,1,0
910149,91,41,57,0,17,51,18,0,0
910150,91,21,46,1,17,58,11,0,0
910151,91,7,12,0,9,31,4,1,0
910152,91,23,56,0,9,47,5,0,1
910153,91,62,89,1,35,108,4,0,0
910154,91,40,96,0,24,69,17,0,1
910155,91,30,42,0,15,92,8,0,2
910156,91,24,43,1,13,40,6,0,0
910157,91,19,34,0,13,50,4,0,0
910158,91,37,58,1,71,100,8,0,0
910159,91,30,36,0,25,49,15,0,0
910160,91,46,70,0,31,92,11,0,0
910161,91,24,33,1,22,30,8,0,2
910162,91,34,59,3,28,79,14,0,0
910163,91,74,105,0,59,130,19,0,0
910164,91,31,39,0,17,85,11,0,0
910165,91,55,79,1,45,90,16,0,0
910166,91,16,37,1,24,46,15,0,1
910167,91,17,34,0,2,137,14,3,3
910168,91,10,17,0,4,34,10,0,0
910169,91,17,25,0,17,88,16,0,2
910170,91,37,64,1,28,96,19,0,0
910171,91,45,57,0,31,91,20,0,1
910172,91,42,93,0,27,102,8,0,1
910173,91,51,73,0,27,88,16,0,0
910174,91,55,84,4,29,120,16,1,0
910175,91,64,89,1,28,136,21,0,1
910176,91,26,42,1,19,63,8,0,2
910177,91,24,35,2,13,42,6,0,0
910178,91,41,62,0,23,106,8,0,1
910179,91,22,65,0,16,88,20,0,0
910180,91,47,81,1,33,99,12,0,1
910181,91,32,79,0,20,94,4,1,0
910182,91,13,82,1,16,55,11,0,0
910183,91,27,54,1,15,80,11,0,0
910184,91,85,207,0,43,200,46,0,0
910185,91,16,46,0,13,46,11,2,0
910186,91,9,9,0,3,21,7,0,0
910187,91,62,72,0,31,75,20,0,1
910188,91,16,23,0,8,15,2,0,0
910189,91,42,62,2,24,46,17,1,1
910190,91,38,32,2,15,45,11,0,0
910191,91,24,53,0,25,45,9,0,0
910192,91,12,18,0,9,43,8,0,0
910193,91,15,22,1,30,48,26,0,0
910194,91,5,5,0,10,8,2,0,0
910195,91,11,11,0,5,16,3,0,0
910196,91,8,25,1,11,19,5,0,0
910197,91,33,25,1,66,50,15,0,0
910198,91,9,24,0,32,34,2,0,0
910199,91,47,82,4,87,112,16,0,2
910200,91,5,16,0,15,19,4,0,0
910201,91,13,39,0,22,49,18,1,0
910202,91,4,19,1,13,22,4,1,0
910203,91,39,78,0,19,76,12,0,0
910204,91,85,159,4,44,149,23,0,1
910205,91,39,80,1,22,50,5,1,0
910206,91,59,139,0,39,100,19,0,2
910207,91,36,94,1,18,66,10,0,0
910208,91,0,2,0,0,4,1,0,0
910209,91,30,36,0,25,49,15,0,0
910210,91,18,41,1,15,74,11,0,0
910211,91,54,88,0,22,100,26,0,2
910212,91,39,64,0,23,67,11,0,0
910213,91,84,144,3,46,141,31,0,0
910214,91,28,73,1,19,93,16,0,2
910215,91,19,33,0,58,53,11,0,1
910216,91,6,25,0,4,23,11,0,2
910217,91,28,54,1,13,53,10,0,1
910218,91,35,39,0,17,174,26,0,2
910219,91,38,63,0,28,77,15,0,0
910220,91,53,99,1,18,125,30,2,0
910221,91,55,108,0,31,159,18,0,2
910222,91,41,75,0,28,119,15,1,0
910223,91,51,113,2,42,101,15,0,2
910224,91,77,157,0,47,157,31,0,0
910225,91,19,61,2,29,83,7,0,0
910226,91,110,206,4,99,245,41,0,1
910227,91,53,104,2,33,119,15,0,0
910228,91,53,91,4,33,123,20,0,0
910229,91,100,173,2,54,221,42,0,1
910230,91,38,64,2,20,108,25,0,1
910231,91,67,120,1,30,149,28,1,1
910232,91,37,103,0,16,114,21,1,0
910233,91,85,140,2,18,118,35,0,1
910234,91,43,84,0,10,76,11,0,1
910235,91,99,140,0,37,155,24,0,0
910236,91,15,39,0,5,36,4,0,1
910237,91,57,94,0,26,112,18,0,1
910238,91,69,124,5,32,122,26,0,1
910239,91,37,74,1,22,74,11,1,0
910240,91,79,124,1,23,115,18,0,0
910241,91,40,90,1,35,98,10,0,0
910242,91,40,90,1,33,89,16,0,0
910243,91,102,190,0,52,178,26,0,0
910244,91,51,107,1,32,143,18,0,0
910245,91,88,201,1,62,255,45,0,8
910246,91,21,55,0,18,88,15,0,0
910247,91,71,119,0,44,181,30,0,4
910248,91,27,71,2,23,157,30,2,3
910249,91,93,163,0,56,229,35,0,0
910250,91,46,82,0,25,149,41,0,1
910251,91,22,48,0,23,71,7,0,0
910252,91,43,80,0,28,76,22,0,1
910253,91,26,58,0,14,75,4,0,0
910254,91,80,129,0,41,158,13,0,2
910255,91,45,108,1,36,118,13,0,0
910256,91,22,35,0,6,29,5,1,0
910257,91,37,50,0,55,71,13,0,2
920001,92,60,151,4,59,213,53,0,2
920002,92,91,196,0,38,192,24,0,0
920003,92,56,131,0,42,144,21,0,1
920004,92,43,92,0,19,123,40,0,1
920005,92,67,148,2,66,223,26,0,0
920006,92,101,218,2,42,209,29,0,0
920007,92,85,215,5,57,184,21,0,1
920008,92,116,232,5,65,308,40,2,4
920009,92,144,351,8,86,296,48,0,2
920010,92,70,120,2,24,110,14,0,0
920011,92,115,179,3,49,222,20,0,2
920012,92,95,216,2,23,149,37,0,1
920013,92,97,196,0,27,169,32,0,1
920014,92,58,125,1,22,110,28,0,0
920015,92,44,118,3,31,94,11,0,0
920016,92,62,136,3,27,108,20,0,2
920017,92,33,75,0,13,87,21,0,1
920018,92,51,73,1,18,100,28,1,0
920019,92,23,57,0,13,63,25,0,2
920020,92,72,163,1,33,172,16,0,2
920021,92,91,236,4,77,209,34,0,3
920022,92,68,101,4,24,136,24,0,0
920023,92,60,134,1,35,117,16,0,1
920024,92,61,119,2,22,121,21,2,0
920025,92,58,153,1,18,134,41,0,4
920026,92,104,239,2,73,271,24,0,2
920027,92,58,95,0,25,96,17,0,0
920028,92,75,232,2,49,200,37,0,1
920029,92,80,207,2,52,194,34,0,1
920030,92,27,85,0,22,89,30,0,5
920031,92,75,181,3,33,203,34,0,0
920032,92,40,83,1,24,87,12,0,0
920033,92,46,83,0,16,78,17,0,1
920034,92,46,115,0,43,126,14,0,1
920035,92,57,120,0,35,120,13,0,1
920036,92,99,152,3,62,210,29,0,0
920037,92,67,125,2,28,166,26,0,1
920038,92,134,270,5,149,365,60,1,2
920039,92,158,327,7,102,398,63,2,0
920040,92,253,515,4,158,517,61,0,3
920041,92,153,291,6,97,339,54,0,2
920042,92,57,159,0,59,179,15,0,1
920043,92,42,77,1,21,102,11,0,0
920044,92,64,147,5,52,165,25,0,0
920045,92,81,153,6,189,330,46,0,3
920046,92,60,144,0,149,261,32,2,0
920047,92,35,101,0,31,119,26,0,3
920048,92,104,207,3,44,186,45,0,4
920049,92,59,128,2,28,131,9,0,2
920050,92,69,146,4,25,146,22,0,0
920051,92,99,184,2,65,164,21,1,0
920052,92,69,160,1,38,154,25,0,1
920053,92,67,142,1,20,183,24,0,0
920054,92,75,147,3,31,191,33,0,0
920055,92,19,23,0,2,29,17,0,1
920056,92,43,65,1,11,99,18,0,0
920057,92,92,172,2,49,162,19,0,0
920058,92,57,90,1,22,95,14,0,1
920059,92,78,138,0,36,145,14,0,0
920060,92,177,369,8,79,337,50,0,5
920061,92,151,286,4,84,329,47,0,2
920062,92,121,208,4,46,235,61,1,0
920063,92,97,221,6,56,222,46,0,1
920064,92,103,284,5,87,286,37,1,0
920065,92,183,377,11,131,424,67,0,4
920066,92,66,100,3,35,149,28,1,2
920067,92,39,94,1,45,100,17,0,0
920068,92,36,71,0,33,107,12,1,0
920069,92,43,102,4,47,167,17,1,0
920070,92,35,97,1,35,104,18,0,0
920071,92,118,242,3,22,201,58,0,0
920072,92,68,103,1,2,107,30,0,1
920073,92,84,217,1,60,236,31,0,0
920074,92,67,170,2,31,154,13,0,3
920075,92,50,109,1,21,96,16,0,1
920076,92,25,52,1,11,56,16,0,2
920077,92,89,142,4,47,145,25,0,0
920078,92,30,61,1,20,91,36,0,1
920079,92,25,62,3,8,80,17,0,0
920080,92,71,145,3,35,130,34,0,2
920081,92,85,166,4,61,184,30,0,0
920082,92,82,137,1,46,151,20,0,1
920083,92,70,120,3,19,134,21,0,0
920084,92,45,78,3,12,104,28,0,1
920085,92,51,94,0,40,115,27,0,2
920086,92,87,168,4,66,221,25,0,0
920087,92,51,120,1,52,169,27,0,0
920088,92,93,221,4,57,217,28,0,0
920089,92,87,176,2,48,226,45,0,2
920090,92,75,193,4,66,283,36,0,3
920091,92,42,71,1,29,106,18,0,0
920092,92,95,181,2,83,226,34,0,1
920093,92,48,86,1,36,111,17,0,0
920094,92,118,312,5,101,366,52,0,2
920095,92,62,152,1,30,167,28,0,2
920096,92,88,226,2,29,304,87,0,9
920097,92,128,223,5,90,238,44,0,3
920098,92,96,208,4,88,225,38,0,2
920099,92,60,178,2,64,183,22,0,0
920100,92,84,195,0,67,212,27,0,0
920101,92,68,180,2,55,182,25,0,1
920102,92,53,144,4,49,175,19,0,2
920103,92,53,141,2,55,157,29,0,1
920104,92,121,300,3,75,329,45,1,3
920105,92,77,229,1,59,241,42,1,1
920106,92,169,336,6,90,368,57,0,1
920107,92,51,134,3,26,115,15,0,0
920108,92,104,218,2,70,225,32,0,0
920109,92,120,274,3,83,302,59,0,3
920110,92,131,259,5,76,244,43,0,1
920111,92,117,257,2,58,269,35,2,0
920112,92,58,116,1,25,94,30,0,0
920113,92,26,66,1,7,79,20,1,2
920114,92,34,61,1,3,89,17,0,1
920115,92,60,159,3,85,182,27,0,1
920116,92,110,230,0,45,191,33,0,0
920117,92,35,98,3,18,125,28,0,2
920118,92,26,56,1,4,62,16,0,2
